,url,search input,google maps name,id,category,address,score,reviews,expense,extra info,maandag,dinsdag,woensdag,donderdag,vrijdag,zaterdag,zondag
26,"https://www.google.be/maps/place/Carrefour+express/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c166d9e1ed72c1:0xa7edd2025ae39321!8m2!3d50.8712196!4d4.7261799",Leuven,Carrefour express,VPCG+FF Leuven,Kruidenier,"Tiensesteenweg 235, 3000 Leuven","3,7",3,no expense available,no extra info available,06:00–21:00,06:00–21:00,06:00–21:00. Openingstijden gedurende de week verbergen,06:00–19:00,(Labour Day) 06:00–19:00 Afwijkende openingstijden,09:00–17:00,Gesloten
27,"https://www.google.be/maps/place/Exotic+World/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c160e0a83c2a15:0xe9fdb6f1706dd330!8m2!3d50.8810159!4d4.6900277",Leuven,Exotic World,VMJR+C2 Leuven,Kruidenier,"Brusselsestraat 139, 3000 Leuven","3,9",461,no expense available,no extra info available,07:30–20:00,07:30–20:00,07:30–20:00. Openingstijden gedurende de week verbergen,07:30–20:00,(Labour Day) 07:30–20:00 Openingstijden kunnen afwijken,07:30–20:00,09:00–20:00
28,"https://www.google.be/maps/place/Malinka+Polish+Supermarket/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c160cf7157bab5:0x1165db06af8d3463!8m2!3d50.8894293!4d4.7058242",Leuven,Malinka Polish Supermarket,VPQ4+Q8 Leuven,Supermarkt,"Kolonel Begaultlaan 3, 3012 Leuven","4,4",355,no expense available,no extra info available,Gesloten,09:00–20:00,09:00–20:00. Openingstijden gedurende de week verbergen,09:00–20:00,(Labour Day) 09:00–20:00 Openingstijden kunnen afwijken,09:00–20:00,10:00–20:00
29,"https://www.google.be/maps/place/Carrefour+express/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c1612f2958b57f:0xb882d592af34264b!8m2!3d50.8705268!4d4.7041283",Leuven,Carrefour express,VPC3+6M Leuven,Kruidenier,"Weldadigheidsstraat 60, 3000 Leuven","3,4",35,no expense available,no extra info available,07:30–20:00,07:30–20:00,07:30–20:00. Openingstijden gedurende de week verbergen,07:30–20:00,(Labour Day) 07:30–20:00 Openingstijden kunnen afwijken,Gesloten,08:00–20:00
30,"https://www.google.be/maps/place/Denon+nv/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c160d90e3bbe89:0x1c4085ad4f12ba8e!8m2!3d50.8795459!4d4.6987157",Leuven,Denon nv,VMHX+RF Leuven,Supermarkt,"Brusselsestraat 31, 3000 Leuven","4,3",52,no expense available,no extra info available,08:30–18:30,08:30–18:30,08:30–18:30. Openingstijden gedurende de week verbergen,08:30–18:30,(Labour Day) 08:30–18:30 Openingstijden kunnen afwijken,08:30–18:00,Gesloten
31,"https://www.google.be/maps/place/Mini+market/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c161f206ba17b7:0x8d1ad9cea6b2b1ae!8m2!3d50.8805081!4d4.7111535",Leuven,Mini market,VPJ6+6F Leuven,Kruidenier,"Bondgenotenlaan 104, 3000 Leuven","4,3",3,no expense available,no extra info available,14:00–21:00,14:00–21:00,14:00–21:00. Openingstijden gedurende de week verbergen,10:00–21:00,(Labour Day) 10:00–21:00 Openingstijden kunnen afwijken,10:00–21:00,10:00–21:00
32,"https://www.google.be/maps/place/Mediterranee+Bada/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c160d5aefb8d43:0x6a87ac6021445f5b!8m2!3d50.8778605!4d4.7113732",Leuven,Mediterranee Bada,VPH6+4G Leuven,Supermarkt,"Maria Theresiastraat 52, 3000 Leuven","4,5",88,no expense available,no extra info available,08:00–19:00,08:00–19:00,08:00–19:00. Openingstijden gedurende de week verbergen,08:00–19:00,(Labour Day) 08:00–19:00 Openingstijden kunnen afwijken,08:00–19:00,Gesloten
33,"https://www.google.be/maps/place/Mini+Market/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c160d840dc4bbf:0xf8209b3c04c1edd7!8m2!3d50.8776619!4d4.7007518",Leuven,Mini Market,VPH2+38 Leuven,Kruidenier,"Naamsestraat 23, 3000 Leuven","4,8",4,no expense available,no extra info available,10:00–20:00,10:00–20:00,10:00–20:00. Openingstijden gedurende de week verbergen,10:00–20:00,(Labour Day) 10:00–21:00 Openingstijden kunnen afwijken,10:00–20:00,10:00–20:00
34,"https://www.google.be/maps/place/Evin's+Winkel/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c1613a1bec9217:0x66a92e98a230b38!8m2!3d50.8609838!4d4.6985083",Leuven,Evin's Winkel,VM6X+9C Leuven,Kruidenier,"Leeuwerikenstraat 12, 3001 Leuven","4,2",9,no expense available,no extra info available,12:00–20:00,09:00–20:00,09:00–20:00. Openingstijden gedurende de week verbergen,09:00–20:00,(Labour Day) 09:00–20:00 Openingstijden kunnen afwijken,09:00–20:00,Gesloten
35,"https://www.google.be/maps/place/Carrefour+Express/@50.8752052,4.6911382,14z/data=!4m16!1m10!2m9!1sSupermarkt!3m6!1sSupermarkt!2sLeuven!3s0x47c160d05ebbdf85:0x40099ab2f4d5690!4m2!1d4.7005176!2d50.8798438!6e6!3m4!1s0x47c1672dd8edea57:0x6f9eaa2d8bcd5190!8m2!3d50.883804!4d4.723014",Leuven,Carrefour Express,"VPMF+G6 Kessel-Lo, Leuven",Kruidenier,"Diestsesteenweg C 104, 3010","3,8",17,no expense available,no extra info available,07:30–20:00,07:30–20:00,07:30–20:00. Openingstijden gedurende de week verbergen,Gesloten,(Labour Day) 07:30–20:00 Openingstijden kunnen afwijken,07:30–20:00,07:30–20:00
